xǁSceneOCRServiceǁ_run_crop_ocr	30	LOW-VALUE	metric label UPPER/XX	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_30
xǁSceneOCRServiceǁ_run_crop_ocr	31	LOW-VALUE	metric label UPPER/XX	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_31
xǁSceneOCRServiceǁ_run_crop_ocr	39	TEST-GAP	max(0->1) clamp shifts crop origin unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_39
xǁSceneOCRServiceǁ_run_crop_ocr	46	TEST-GAP	max(0->1) clamp shifts crop origin unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_46
xǁSceneOCRServiceǁ_run_crop_ocr	60	TEST-GAP	degenerate-crop guard flips; zero-area crops unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_60
xǁSceneOCRServiceǁ_run_crop_ocr	61	TEST-GAP	degenerate-crop guard flips; zero-area crops unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_61
xǁSceneOCRServiceǁ_run_crop_ocr	62	TEST-GAP	degenerate-crop guard flips; zero-area crops unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_62
xǁSceneOCRServiceǁ_run_crop_ocr	64	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_64
xǁSceneOCRServiceǁ_run_crop_ocr	65	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_65
xǁSceneOCRServiceǁ_run_crop_ocr	69	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_69
xǁSceneOCRServiceǁ_run_crop_ocr	70	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_70
xǁSceneOCRServiceǁ_run_crop_ocr	71	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_71
xǁSceneOCRServiceǁ_run_crop_ocr	72	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_72
xǁSceneOCRServiceǁ_run_crop_ocr	73	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_73
xǁSceneOCRServiceǁ_run_crop_ocr	74	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_74
xǁSceneOCRServiceǁ_run_crop_ocr	80	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_80
xǁSceneOCRServiceǁ_run_crop_ocr	82	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_82
xǁSceneOCRServiceǁ_run_crop_ocr	86	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_86
xǁSceneOCRServiceǁ_run_crop_ocr	87	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_87
xǁSceneOCRServiceǁ_run_crop_ocr	89	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_89
xǁSceneOCRServiceǁ_run_crop_ocr	90	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_90
xǁSceneOCRServiceǁ_run_crop_ocr	91	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_91
xǁSceneOCRServiceǁ_run_crop_ocr	92	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_92
xǁSceneOCRServiceǁ_run_crop_ocr	93	TEST-GAP	0.50-equal confidence now excluded; boundary unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_93
xǁSceneOCRServiceǁ_run_crop_ocr	97	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_97
xǁSceneOCRServiceǁ_run_crop_ocr	99	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_99
xǁSceneOCRServiceǁ_run_crop_ocr	102	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_102
xǁSceneOCRServiceǁ_run_crop_ocr	103	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_103
xǁSceneOCRServiceǁ_run_crop_ocr	104	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_104
xǁSceneOCRServiceǁ_run_crop_ocr	105	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_105
xǁSceneOCRServiceǁ_run_crop_ocr	107	TEST-GAP	quad bbox reduction disabled for 8-point bboxes	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_107
xǁSceneOCRServiceǁ_run_crop_ocr	122	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_122
xǁSceneOCRServiceǁ_run_crop_ocr	125	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_125
xǁSceneOCRServiceǁ_run_crop_ocr	126	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_126
xǁSceneOCRServiceǁ_run_crop_ocr	130	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_130
xǁSceneOCRServiceǁ_run_crop_ocr	131	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_131
xǁSceneOCRServiceǁ_run_crop_ocr	132	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_132
xǁSceneOCRServiceǁ_run_crop_ocr	133	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_133
xǁSceneOCRServiceǁ_run_crop_ocr	134	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_134
xǁSceneOCRServiceǁ_run_crop_ocr	135	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_135
xǁSceneOCRServiceǁ_run_crop_ocr	136	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_136
xǁSceneOCRServiceǁ_run_crop_ocr	137	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_137
xǁSceneOCRServiceǁ_run_crop_ocr	138	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_138
xǁSceneOCRServiceǁ_run_crop_ocr	139	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_139
xǁSceneOCRServiceǁ_run_crop_ocr	140	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_140
xǁSceneOCRServiceǁ_run_crop_ocr	142	LOW-VALUE	timing arithmetic -> negative duration metric	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_142
xǁSceneOCRServiceǁ_run_crop_ocr	143	LOW-VALUE	metric arg -> None	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_143
xǁSceneOCRServiceǁ_run_crop_ocr	147	LOW-VALUE	metric label UPPER/XX	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_147
xǁSceneOCRServiceǁ_run_crop_ocr	148	LOW-VALUE	metric label UPPER/XX	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_148
xǁSceneOCRServiceǁ_run_crop_ocr	149	EQUIVALENT	log message text/None	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_crop_ocr__mutmut_149
xǁSceneOCRServiceǁ_run_full_frame_ocr	1	LOW-VALUE	metric arg -> None	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_1
xǁSceneOCRServiceǁ_run_full_frame_ocr	2	LOW-VALUE	metric label UPPER/XX	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_2
xǁSceneOCRServiceǁ_run_full_frame_ocr	3	LOW-VALUE	metric label UPPER/XX	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_3
xǁSceneOCRServiceǁ_run_full_frame_ocr	6	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_6
xǁSceneOCRServiceǁ_run_full_frame_ocr	9	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_9
xǁSceneOCRServiceǁ_run_full_frame_ocr	10	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_10
xǁSceneOCRServiceǁ_run_full_frame_ocr	12	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_12
xǁSceneOCRServiceǁ_run_full_frame_ocr	13	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_13
xǁSceneOCRServiceǁ_run_full_frame_ocr	14	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_14
xǁSceneOCRServiceǁ_run_full_frame_ocr	17	EQUIVALENT	log message text/None	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_17
xǁSceneOCRServiceǁ_run_full_frame_ocr	21	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_21
xǁSceneOCRServiceǁ_run_full_frame_ocr	23	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_23
xǁSceneOCRServiceǁ_run_full_frame_ocr	28	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_28
xǁSceneOCRServiceǁ_run_full_frame_ocr	30	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_30
xǁSceneOCRServiceǁ_run_full_frame_ocr	33	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_33
xǁSceneOCRServiceǁ_run_full_frame_ocr	34	TEST-GAP	0.50-equal confidence now excluded; boundary unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_34
xǁSceneOCRServiceǁ_run_full_frame_ocr	38	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_38
xǁSceneOCRServiceǁ_run_full_frame_ocr	39	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_39
xǁSceneOCRServiceǁ_run_full_frame_ocr	41	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_41
xǁSceneOCRServiceǁ_run_full_frame_ocr	42	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_42
xǁSceneOCRServiceǁ_run_full_frame_ocr	43	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_43
xǁSceneOCRServiceǁ_run_full_frame_ocr	44	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_44
xǁSceneOCRServiceǁ_run_full_frame_ocr	45	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_45
xǁSceneOCRServiceǁ_run_full_frame_ocr	46	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_46
xǁSceneOCRServiceǁ_run_full_frame_ocr	47	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_47
xǁSceneOCRServiceǁ_run_full_frame_ocr	49	TEST-GAP	quad bbox reduction disabled for 8-point bboxes	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_49
xǁSceneOCRServiceǁ_run_full_frame_ocr	58	EQUIVALENT	source arg removed -> identical default "frame"	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_58
xǁSceneOCRServiceǁ_run_full_frame_ocr	60	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_60
xǁSceneOCRServiceǁ_run_full_frame_ocr	62	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_62
xǁSceneOCRServiceǁ_run_full_frame_ocr	65	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_65
xǁSceneOCRServiceǁ_run_full_frame_ocr	67	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_67
xǁSceneOCRServiceǁ_run_full_frame_ocr	69	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_69
xǁSceneOCRServiceǁ_run_full_frame_ocr	71	TEST-GAP	payload/parse/result-schema unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_71
xǁSceneOCRServiceǁ_run_full_frame_ocr	77	LOW-VALUE	timing arithmetic -> negative duration metric	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_77
xǁSceneOCRServiceǁ_run_full_frame_ocr	78	LOW-VALUE	metric arg -> None	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_78
xǁSceneOCRServiceǁ_run_full_frame_ocr	82	LOW-VALUE	metric label UPPER/XX	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_82
xǁSceneOCRServiceǁ_run_full_frame_ocr	83	LOW-VALUE	metric label UPPER/XX	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_83
xǁSceneOCRServiceǁ_run_full_frame_ocr	84	EQUIVALENT	log message text/None	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_84
xǁSceneOCRServiceǁ_run_full_frame_ocr	85	EQUIVALENT	log message text/None	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_85
xǁSceneOCRServiceǁ_run_full_frame_ocr	86	EQUIVALENT	log message text/None	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_86
xǁSceneOCRServiceǁ_run_full_frame_ocr	87	EQUIVALENT	log message text/None	backend.services.scene_ocr_service.xǁSceneOCRServiceǁ_run_full_frame_ocr__mutmut_87
xǁSceneOCRServiceǁprocess_frame	6	TEST-GAP	gather contract / call-arg mangle unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_6
xǁSceneOCRServiceǁprocess_frame	7	TEST-GAP	gather contract / call-arg mangle unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_7
xǁSceneOCRServiceǁprocess_frame	8	TEST-GAP	gather contract / call-arg mangle unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_8
xǁSceneOCRServiceǁprocess_frame	9	TEST-GAP	gather contract / call-arg mangle unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_9
xǁSceneOCRServiceǁprocess_frame	13	TEST-GAP	gather contract / call-arg mangle unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_13
xǁSceneOCRServiceǁprocess_frame	16	TEST-GAP	gather contract / call-arg mangle unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_16
xǁSceneOCRServiceǁprocess_frame	17	TEST-GAP	gather contract / call-arg mangle unasserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_17
xǁSceneOCRServiceǁprocess_frame	30	TEST-GAP	match_all(all_texts) filter mangled; provider match never asserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_30
xǁSceneOCRServiceǁprocess_frame	31	TEST-GAP	match_all(all_texts) filter mangled; provider match never asserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_31
xǁSceneOCRServiceǁprocess_frame	32	TEST-GAP	match_all(all_texts) filter mangled; provider match never asserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_32
xǁSceneOCRServiceǁprocess_frame	33	TEST-GAP	service_match selection broken; never asserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_33
xǁSceneOCRServiceǁprocess_frame	37	TEST-GAP	service_match selection broken; never asserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_37
xǁSceneOCRServiceǁprocess_frame	39	TEST-GAP	service_match selection broken; never asserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_39
xǁSceneOCRServiceǁprocess_frame	40	TEST-GAP	service_match selection broken; never asserted	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_40
xǁSceneOCRServiceǁprocess_frame	41	LOW-VALUE	metric arg -> None	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_41
xǁSceneOCRServiceǁprocess_frame	42	TEST-GAP	scene-text provider match disabled	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_42
xǁSceneOCRServiceǁprocess_frame	43	TEST-GAP	scene-text provider match disabled	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_43
xǁSceneOCRServiceǁprocess_frame	45	LOW-VALUE	timing arithmetic/metric value	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_45
xǁSceneOCRServiceǁprocess_frame	46	LOW-VALUE	timing arithmetic/metric value	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_46
xǁSceneOCRServiceǁprocess_frame	47	LOW-VALUE	timing arithmetic/metric value	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_47
xǁSceneOCRServiceǁprocess_frame	48	LOW-VALUE	metric arg -> None	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_48
xǁSceneOCRServiceǁprocess_frame	52	LOW-VALUE	metric label UPPER/XX	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_52
xǁSceneOCRServiceǁprocess_frame	53	LOW-VALUE	metric label UPPER/XX	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_53
xǁSceneOCRServiceǁprocess_frame	54	LOW-VALUE	metric label UPPER/XX	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_54
xǁSceneOCRServiceǁprocess_frame	55	LOW-VALUE	metric label UPPER/XX	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_55
xǁSceneOCRServiceǁprocess_frame	57	LOW-VALUE	text-count metric guard/arith	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_57
xǁSceneOCRServiceǁprocess_frame	58	LOW-VALUE	text-count metric guard/arith	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_58
xǁSceneOCRServiceǁprocess_frame	59	LOW-VALUE	text-count metric guard/arith	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_59
xǁSceneOCRServiceǁprocess_frame	60	LOW-VALUE	text-count metric guard/arith	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_60
xǁSceneOCRServiceǁprocess_frame	62	EQUIVALENT	debug log text mangled	backend.services.scene_ocr_service.xǁSceneOCRServiceǁprocess_frame__mutmut_62
